,Bedrooms,Property Category,Price(Float),District,Source,Price_per_Bed,district_tier,District Tier
3811,2.0,Apartment,4000000.0,Katampe,Nigeria Property Centre,2000000.0,Luxury,Luxury
3812,2.0,Apartment,4000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
3813,4.0,Duplex,9000000.0,Gwarinpa,Nigeria Property Centre,2250000.0,Budget,Budget
3814,5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,6000000.0,Luxury,Luxury
3816,4.0,Duplex,25000000.0,Kado,Nigeria Property Centre,6250000.0,Mid-Range,Mid-Range
3817,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3818,3.0,Apartment,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3819,3.0,Apartment,12000000.0,Wuse,Nigeria Property Centre,4000000.0,Luxury,Luxury
3820,2.0,Apartment,2500000.0,Life Camp,Nigeria Property Centre,1250000.0,Budget,Budget
3821,5.0,Duplex,20000000.0,Asokoro,Nigeria Property Centre,4000000.0,Luxury,Luxury
3822,2.0,Apartment,5500000.0,Wuye,Nigeria Property Centre,2750000.0,Luxury,Luxury
3823,2.0,Apartment,20000000.0,Guzape,Nigeria Property Centre,10000000.0,Luxury,Luxury
3824,2.0,Apartment,10000000.0,Lugbe,Nigeria Property Centre,5000000.0,Budget,Budget
3825,4.0,Apartment,25000000.0,Guzape,Nigeria Property Centre,6250000.0,Luxury,Luxury
3826,2.0,Apartment,7500000.0,Katampe,Nigeria Property Centre,3750000.0,Luxury,Luxury
3827,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3828,3.0,Apartment,25000000.0,Katampe,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3829,3.0,Bungalow,10000000.0,Wuye,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3830,2.0,Apartment,10000000.0,Mabushi,Nigeria Property Centre,5000000.0,Luxury,Luxury
3832,4.0,Duplex,6000000.0,Life Camp,Nigeria Property Centre,1500000.0,Budget,Budget
3834,4.0,Duplex,15000000.0,Lugbe,Nigeria Property Centre,3750000.0,Budget,Budget
3835,3.0,Bungalow,9000000.0,Asokoro,Nigeria Property Centre,3000000.0,Luxury,Luxury
3836,3.0,Bungalow,8000000.0,Jahi,Nigeria Property Centre,2666666.6666666665,Mid-Range,Mid-Range
3837,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3838,2.0,Bungalow,28000000.0,Garki,Nigeria Property Centre,14000000.0,Mid-Range,Mid-Range
3839,4.0,Duplex,16000000.0,Katampe,Nigeria Property Centre,4000000.0,Luxury,Luxury
3840,5.0,Duplex,16000000.0,Katampe,Nigeria Property Centre,3200000.0,Luxury,Luxury
3841,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
3842,3.0,Apartment,8500000.0,Katampe,Nigeria Property Centre,2833333.3333333335,Luxury,Luxury
3843,3.0,Apartment,6000000.0,Gwarinpa,Nigeria Property Centre,2000000.0,Budget,Budget
3844,4.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3845,3.0,Apartment,4500000.0,Kado,Nigeria Property Centre,1500000.0,Mid-Range,Mid-Range
3846,4.0,Duplex,8000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
3848,3.0,Apartment,8500000.0,Utako,Nigeria Property Centre,2833333.3333333335,Mid-Range,Mid-Range
3849,5.0,Duplex,16000000.0,Wuye,Nigeria Property Centre,3200000.0,Luxury,Luxury
3850,5.0,Duplex,16000000.0,Wuye,Nigeria Property Centre,3200000.0,Luxury,Luxury
3852,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3853,3.0,Duplex,39000000.0,Katampe,Nigeria Property Centre,13000000.0,Luxury,Luxury
3854,5.0,Duplex,15000000.0,Apo,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3855,3.0,Bungalow,25000000.0,Maitama,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3857,1.0,Apartment,7000000.0,Wuye,Nigeria Property Centre,7000000.0,Luxury,Luxury
3858,2.0,Apartment,12000000.0,Utako,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
3859,2.0,Bungalow,25000000.0,Asokoro,Nigeria Property Centre,12500000.0,Luxury,Luxury
3860,5.0,Duplex,25000000.0,Wuse,Nigeria Property Centre,5000000.0,Luxury,Luxury
3862,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3863,3.0,Apartment,45000000.0,Wuse,Nigeria Property Centre,15000000.0,Luxury,Luxury
3864,2.0,Apartment,25000000.0,Maitama,Nigeria Property Centre,12500000.0,Luxury,Luxury
3865,3.0,Apartment,20000000.0,Kado,Nigeria Property Centre,6666666.666666667,Mid-Range,Mid-Range
3866,2.0,Duplex,13000000.0,Asokoro,Nigeria Property Centre,6500000.0,Luxury,Luxury
3868,3.0,Apartment,25000000.0,Asokoro,Nigeria Property Centre,8333333.333333333,Luxury,Luxury
3869,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3870,3.0,Apartment,48000000.0,Katampe,Nigeria Property Centre,16000000.0,Luxury,Luxury
3871,2.0,Apartment,7000000.0,Wuse,Nigeria Property Centre,3500000.0,Luxury,Luxury
3874,5.0,Duplex,30000000.0,Asokoro,Nigeria Property Centre,6000000.0,Luxury,Luxury
3876,4.0,Duplex,15000000.0,Guzape,Nigeria Property Centre,3750000.0,Luxury,Luxury
3880,4.0,Duplex,25000000.0,Jahi,Nigeria Property Centre,6250000.0,Mid-Range,Mid-Range
3881,4.0,Duplex,20000000.0,Jahi,Nigeria Property Centre,5000000.0,Mid-Range,Mid-Range
3882,3.0,Apartment,35000000.0,Maitama,Nigeria Property Centre,11666666.666666666,Luxury,Luxury
3883,5.0,Duplex,30000000.0,Guzape,Nigeria Property Centre,6000000.0,Luxury,Luxury
3884,3.0,Apartment,7500000.0,Asokoro,Nigeria Property Centre,2500000.0,Luxury,Luxury
3885,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3886,4.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,6250000.0,Luxury,Luxury
3887,5.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3888,5.0,Duplex,25000000.0,Katampe,Nigeria Property Centre,5000000.0,Luxury,Luxury
3890,5.0,Duplex,25000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
3891,4.0,Duplex,8500000.0,Jabi,Nigeria Property Centre,2125000.0,Luxury,Luxury
3893,5.0,Duplex,20000000.0,Apo,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3894,5.0,Duplex,25000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
3895,3.0,Apartment,18000000.0,Jahi,Nigeria Property Centre,6000000.0,Mid-Range,Mid-Range
3897,4.0,Duplex,10000000.0,Durumi,Nigeria Property Centre,2500000.0,Budget,Budget
3898,2.0,Apartment,7000000.0,Wuse,Nigeria Property Centre,3500000.0,Luxury,Luxury
3900,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3901,2.0,Apartment,13000000.0,Maitama,Nigeria Property Centre,6500000.0,Luxury,Luxury
3902,1.0,Apartment,7000000.0,Jahi,Nigeria Property Centre,7000000.0,Mid-Range,Mid-Range
3903,2.0,Apartment,18000000.0,Jahi,Nigeria Property Centre,9000000.0,Mid-Range,Mid-Range
3904,2.0,Apartment,18000000.0,Jahi,Nigeria Property Centre,9000000.0,Mid-Range,Mid-Range
3905,4.0,Duplex,50000000.0,Asokoro,Nigeria Property Centre,12500000.0,Luxury,Luxury
3906,5.0,Duplex,30000000.0,Guzape,Nigeria Property Centre,6000000.0,Luxury,Luxury
3907,3.0,Apartment,7500000.0,Durumi,Nigeria Property Centre,2500000.0,Budget,Budget
3908,3.0,Apartment,6000000.0,Wuye,Nigeria Property Centre,2000000.0,Luxury,Luxury
3912,3.0,Apartment,20000000.0,Guzape,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3913,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3914,4.0,Duplex,18000000.0,Guzape,Nigeria Property Centre,4500000.0,Luxury,Luxury
3915,3.0,Duplex,12000000.0,Jahi,Nigeria Property Centre,4000000.0,Mid-Range,Mid-Range
3916,4.0,Duplex,11000000.0,Mabushi,Nigeria Property Centre,2750000.0,Luxury,Luxury
3917,1.0,Apartment,6500000.0,Wuye,Nigeria Property Centre,6500000.0,Luxury,Luxury
3918,4.0,Duplex,12000000.0,Kado,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3919,4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
3920,2.0,Bungalow,6000000.0,Katampe,Nigeria Property Centre,3000000.0,Luxury,Luxury
3921,4.0,Apartment,28000000.0,Wuse,Nigeria Property Centre,7000000.0,Luxury,Luxury
3922,6.0,Duplex,40000000.0,Asokoro,Nigeria Property Centre,6666666.666666667,Luxury,Luxury
3923,3.0,Apartment,4000000.0,Life Camp,Nigeria Property Centre,1333333.3333333333,Budget,Budget
3924,4.0,Duplex,5000000.0,Life Camp,Nigeria Property Centre,1250000.0,Budget,Budget
3925,1.0,Apartment,6000000.0,Durumi,Nigeria Property Centre,6000000.0,Budget,Budget
3926,3.0,Apartment,27000000.0,Garki,Nigeria Property Centre,9000000.0,Mid-Range,Mid-Range
3927,5.0,Duplex,18000000.0,Gwarinpa,Nigeria Property Centre,3600000.0,Budget,Budget
3928,4.0,Duplex,14000000.0,Jahi,Nigeria Property Centre,3500000.0,Mid-Range,Mid-Range
3929,2.0,Apartment,13000000.0,Maitama,Nigeria Property Centre,6500000.0,Luxury,Luxury
3931,5.0,Duplex,30000000.0,Jabi,Nigeria Property Centre,6000000.0,Luxury,Luxury
3932,3.0,Apartment,4500000.0,Utako,Nigeria Property Centre,1500000.0,Mid-Range,Mid-Range
3933,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3934,2.0,Apartment,4500000.0,Katampe,Nigeria Property Centre,2250000.0,Luxury,Luxury
3935,1.0,Apartment,3000000.0,Kado,Nigeria Property Centre,3000000.0,Mid-Range,Mid-Range
3936,4.0,Duplex,13000000.0,Mabushi,Nigeria Property Centre,3250000.0,Luxury,Luxury
3937,3.0,Apartment,10000000.0,Wuye,Nigeria Property Centre,3333333.3333333335,Luxury,Luxury
3938,1.0,Apartment,5000000.0,Maitama,Nigeria Property Centre,5000000.0,Luxury,Luxury
3939,2.0,Apartment,4000000.0,Life Camp,Nigeria Property Centre,2000000.0,Budget,Budget
3940,3.0,Apartment,27000000.0,Garki,Nigeria Property Centre,9000000.0,Mid-Range,Mid-Range
3941,3.0,Apartment,27000000.0,Garki,Nigeria Property Centre,9000000.0,Mid-Range,Mid-Range
3942,4.0,Duplex,15000000.0,Idu,Nigeria Property Centre,3750000.0,Budget,Budget
3943,1.0,Apartment,7500000.0,Jahi,Nigeria Property Centre,7500000.0,Mid-Range,Mid-Range
3944,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3945,1.0,Apartment,9000000.0,Wuse,Nigeria Property Centre,9000000.0,Luxury,Luxury
3946,1.0,Apartment,8500000.0,Wuse,Nigeria Property Centre,8500000.0,Luxury,Luxury
3947,4.0,Duplex,13000000.0,Katampe,Nigeria Property Centre,3250000.0,Luxury,Luxury
3948,2.0,Apartment,5500000.0,Maitama,Nigeria Property Centre,2750000.0,Luxury,Luxury
3949,4.0,Duplex,20000000.0,Guzape,Nigeria Property Centre,5000000.0,Luxury,Luxury
3950,2.0,Bungalow,14227185.0,Asokoro,Nigeria Property Centre,7113592.5,Luxury,Luxury
3952,5.0,Duplex,30000000.0,Guzape,Nigeria Property Centre,6000000.0,Luxury,Luxury
3953,3.0,Apartment,8000000.0,Guzape,Nigeria Property Centre,2666666.6666666665,Luxury,Luxury
3955,2.0,Apartment,5500000.0,Gwarinpa,Nigeria Property Centre,2750000.0,Budget,Budget
3956,3.0,Duplex,32000000.0,Jabi,Nigeria Property Centre,10666666.666666666,Luxury,Luxury
3957,5.0,Duplex,15000000.0,Katampe,Nigeria Property Centre,3000000.0,Luxury,Luxury
3958,4.0,Duplex,8000000.0,Apo,Nigeria Property Centre,2000000.0,Mid-Range,Mid-Range
3959,1.0,Apartment,5700000.0,Durumi,Nigeria Property Centre,5700000.0,Budget,Budget
3960,2.0,Apartment,9000000.0,Wuse,Nigeria Property Centre,4500000.0,Luxury,Luxury
3961,3.0,Apartment,6000000.0,Lugbe,Nigeria Property Centre,2000000.0,Budget,Budget
3962,3.0,Apartment,15000000.0,Asokoro,Nigeria Property Centre,5000000.0,Luxury,Luxury
3965,3.0,Apartment,13549700.0,Guzape,Nigeria Property Centre,4516566.666666667,Luxury,Luxury
3966,5.0,Duplex,15000000.0,Idu,Nigeria Property Centre,3000000.0,Budget,Budget
3968,4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre,3750000.0,Budget,Budget
3969,4.0,Duplex,15000000.0,Gwarinpa,Nigeria Property Centre,3750000.0,Budget,Budget
3970,5.0,Duplex,9000000.0,Idu,Nigeria Property Centre,1800000.0,Budget,Budget
3971,5.0,Duplex,35000000.0,Asokoro,Property Pro NG,7000000.0,Luxury,Luxury
3972,6.0,Duplex,40000000.0,Asokoro,Property Pro NG,6666666.666666667,Luxury,Luxury
3973,3.0,Apartment,13000000.0,Asokoro,Property Pro NG,4333333.333333333,Luxury,Luxury
3974,4.0,Duplex,18000000.0,Guzape,Property Pro NG,4500000.0,Luxury,Luxury
3975,4.0,Duplex,25000000.0,Guzape,Property Pro NG,6250000.0,Luxury,Luxury
3976,4.0,Duplex,25000000.0,Asokoro,Property Pro NG,6250000.0,Luxury,Luxury
3978,4.0,Duplex,18000000.0,Guzape,Property Pro NG,4500000.0,Luxury,Luxury
3979,2.0,Apartment,12000000.0,Asokoro,Property Pro NG,6000000.0,Luxury,Luxury
3980,1.0,Bungalow,5500000.0,Asokoro,Property Pro NG,5500000.0,Luxury,Luxury
3982,4.0,Duplex,25000000.0,Asokoro,Property Pro NG,6250000.0,Luxury,Luxury
3983,4.0,Duplex,20000000.0,Guzape,Property Pro NG,5000000.0,Luxury,Luxury
3984,3.0,Apartment,10000000.0,Mabushi,Property Pro NG,3333333.3333333335,Luxury,Luxury
3985,2.0,Apartment,47423950.0,Mabushi,Property Pro NG,23711975.0,Luxury,Luxury
3987,4.0,Duplex,25000000.0,Wuse,Property Pro NG,6250000.0,Luxury,Luxury
3989,4.0,Duplex,25000000.0,Guzape,Property Pro NG,6250000.0,Luxury,Luxury
3990,3.0,Apartment,7500000.0,Asokoro,Property Pro NG,2500000.0,Luxury,Luxury
3991,3.0,Duplex,13000000.0,Asokoro,Property Pro NG,4333333.333333333,Luxury,Luxury
3993,5.0,Duplex,50000000.0,Maitama,Property Pro NG,10000000.0,Luxury,Luxury
3994,5.0,Duplex,35000000.0,Apo,Property Pro NG,7000000.0,Mid-Range,Mid-Range
3996,4.0,Duplex,20000000.0,Guzape,Property Pro NG,5000000.0,Luxury,Luxury
3997,4.0,Duplex,13000000.0,Guzape,Property Pro NG,3250000.0,Luxury,Luxury
3998,5.0,Duplex,29000000.0,Guzape,Property Pro NG,5800000.0,Luxury,Luxury
3999,2.0,Apartment,10000000.0,Durumi,Property Pro NG,5000000.0,Budget,Budget
4000,5.0,Duplex,35000000.0,Asokoro,Property Pro NG,7000000.0,Luxury,Luxury
4001,6.0,Duplex,30000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4002,4.0,Duplex,47423950.0,Guzape,Property Pro NG,11855987.5,Luxury,Luxury
4003,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4004,5.0,Duplex,15000000.0,Guzape,Property Pro NG,3000000.0,Luxury,Luxury
4005,3.0,Duplex,20000000.0,Guzape,Property Pro NG,6666666.666666667,Luxury,Luxury
4006,4.0,Duplex,35000000.0,Jabi,Property Pro NG,8750000.0,Luxury,Luxury
4008,6.0,Duplex,40000000.0,Asokoro,Property Pro NG,6666666.666666667,Luxury,Luxury
4009,4.0,Duplex,35000000.0,Maitama,Property Pro NG,8750000.0,Luxury,Luxury
4010,3.0,Apartment,12000000.0,Durumi,Property Pro NG,4000000.0,Budget,Budget
4011,6.0,Duplex,50000000.0,Maitama,Property Pro NG,8333333.333333333,Luxury,Luxury
4012,3.0,Apartment,10000000.0,Jahi,Property Pro NG,3333333.3333333335,Mid-Range,Mid-Range
4013,4.0,Duplex,30000000.0,Garki,Property Pro NG,7500000.0,Mid-Range,Mid-Range
4014,5.0,Duplex,25000000.0,Gwarinpa,Property Pro NG,5000000.0,Budget,Budget
4015,4.0,Apartment,15000000.0,Maitama,Property Pro NG,3750000.0,Luxury,Luxury
4016,5.0,Duplex,20000000.0,Katampe,Property Pro NG,4000000.0,Luxury,Luxury
4017,6.0,Duplex,10000000.0,Asokoro,Property Pro NG,1666666.6666666667,Luxury,Luxury
4018,3.0,Apartment,5000000.0,Life Camp,Property Pro NG,1666666.6666666667,Budget,Budget
4019,4.0,Duplex,35000000.0,Maitama,Property Pro NG,8750000.0,Luxury,Luxury
4020,4.0,Duplex,20000000.0,Durumi,Property Pro NG,5000000.0,Budget,Budget
4022,4.0,Duplex,15000000.0,Durumi,Property Pro NG,3750000.0,Budget,Budget
4023,4.0,Duplex,10000000.0,Life Camp,Property Pro NG,2500000.0,Budget,Budget
4024,5.0,Duplex,15000000.0,Mabushi,Property Pro NG,3000000.0,Luxury,Luxury
4025,4.0,Duplex,15000000.0,Jahi,Property Pro NG,3750000.0,Mid-Range,Mid-Range
4026,4.0,Duplex,12000000.0,Jahi,Property Pro NG,3000000.0,Mid-Range,Mid-Range
4027,4.0,Duplex,18000000.0,Jahi,Property Pro NG,4500000.0,Mid-Range,Mid-Range
4029,4.0,Duplex,16000000.0,Jahi,Property Pro NG,4000000.0,Mid-Range,Mid-Range
4030,4.0,Duplex,20000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4031,4.0,Duplex,12000000.0,Mabushi,Property Pro NG,3000000.0,Luxury,Luxury
4032,4.0,Duplex,14000000.0,Mabushi,Property Pro NG,3500000.0,Luxury,Luxury
4034,4.0,Duplex,15000000.0,Jahi,Property Pro NG,3750000.0,Mid-Range,Mid-Range
4035,4.0,Duplex,8000000.0,Life Camp,Property Pro NG,2000000.0,Budget,Budget
4036,4.0,Apartment,25000000.0,Wuye,Property Pro NG,6250000.0,Luxury,Luxury
4037,4.0,Duplex,25000000.0,Katampe,Property Pro NG,6250000.0,Luxury,Luxury
4038,4.0,Duplex,10000000.0,Wuye,Property Pro NG,2500000.0,Luxury,Luxury
4039,4.0,Duplex,17000000.0,Guzape,Property Pro NG,4250000.0,Luxury,Luxury
4040,4.0,Duplex,15000000.0,Jahi,Property Pro NG,3750000.0,Mid-Range,Mid-Range
4041,3.0,Apartment,12000000.0,Jahi,Property Pro NG,4000000.0,Mid-Range,Mid-Range
4042,4.0,Duplex,13000000.0,Jahi,Property Pro NG,3250000.0,Mid-Range,Mid-Range
4043,3.0,Apartment,8000000.0,Kaura,Property Pro NG,2666666.6666666665,Budget,Budget
4045,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4046,4.0,Duplex,15000000.0,Guzape,Property Pro NG,3750000.0,Luxury,Luxury
4047,4.0,Duplex,15000000.0,Life Camp,Property Pro NG,3750000.0,Budget,Budget
4048,4.0,Duplex,15000000.0,Mabushi,Property Pro NG,3750000.0,Luxury,Luxury
4049,4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG,3000000.0,Budget,Budget
4051,4.0,Duplex,18000000.0,Katampe,Property Pro NG,4500000.0,Luxury,Luxury
4052,4.0,Duplex,20000000.0,Katampe,Property Pro NG,5000000.0,Luxury,Luxury
4053,4.0,Duplex,25000000.0,Wuye,Property Pro NG,6250000.0,Luxury,Luxury
4054,4.0,Duplex,15000000.0,Asokoro,Property Pro NG,3750000.0,Luxury,Luxury
4055,4.0,Duplex,18000000.0,Katampe,Property Pro NG,4500000.0,Luxury,Luxury
4056,2.0,Apartment,12000000.0,Jahi,Property Pro NG,6000000.0,Mid-Range,Mid-Range
4057,4.0,Duplex,10000000.0,Durumi,Property Pro NG,2500000.0,Budget,Budget
4058,4.0,Duplex,12000000.0,Kaura,Property Pro NG,3000000.0,Budget,Budget
4059,4.0,Duplex,25000000.0,Life Camp,Property Pro NG,6250000.0,Budget,Budget
4060,4.0,Duplex,15000000.0,Katampe,Property Pro NG,3750000.0,Luxury,Luxury
4061,3.0,Apartment,8000000.0,Jahi,Property Pro NG,2666666.6666666665,Mid-Range,Mid-Range
4062,3.0,Apartment,10500000.0,Wuye,Property Pro NG,3500000.0,Luxury,Luxury
4063,3.0,Apartment,15000000.0,Maitama,Property Pro NG,5000000.0,Luxury,Luxury
4064,4.0,Duplex,12000000.0,Apo,Property Pro NG,3000000.0,Mid-Range,Mid-Range
4065,4.0,Duplex,25000000.0,Maitama,Property Pro NG,6250000.0,Luxury,Luxury
4067,6.0,Duplex,50000000.0,Maitama,Property Pro NG,8333333.333333333,Luxury,Luxury
4068,4.0,Duplex,16500000.0,Katampe,Property Pro NG,4125000.0,Luxury,Luxury
4070,4.0,Duplex,15000000.0,Garki,Property Pro NG,3750000.0,Mid-Range,Mid-Range
4071,2.0,Apartment,3000000.0,Life Camp,Property Pro NG,1500000.0,Budget,Budget
4072,2.0,Apartment,7000000.0,Jahi,Property Pro NG,3500000.0,Mid-Range,Mid-Range
4073,4.0,Duplex,17000000.0,Mabushi,Property Pro NG,4250000.0,Luxury,Luxury
4074,4.0,Duplex,10000000.0,Life Camp,Property Pro NG,2500000.0,Budget,Budget
4075,3.0,Apartment,7000000.0,Garki,Property Pro NG,2333333.3333333335,Mid-Range,Mid-Range
4076,2.0,Apartment,5000000.0,Durumi,Property Pro NG,2500000.0,Budget,Budget
4078,4.0,Duplex,15000000.0,Durumi,Property Pro NG,3750000.0,Budget,Budget
4079,3.0,Apartment,7500000.0,Wuye,Property Pro NG,2500000.0,Luxury,Luxury
4080,2.0,Apartment,3500000.0,Durumi,Property Pro NG,1750000.0,Budget,Budget
4081,2.0,Apartment,8000000.0,Lugbe,Property Pro NG,4000000.0,Budget,Budget
4082,3.0,Apartment,8000000.0,Wuye,Property Pro NG,2666666.6666666665,Luxury,Luxury
4083,3.0,Duplex,6500000.0,Gwarinpa,Property Pro NG,2166666.6666666665,Budget,Budget
4084,4.0,Duplex,12000000.0,Wuse,Property Pro NG,3000000.0,Luxury,Luxury
4085,5.0,Duplex,30000000.0,Asokoro,Property Pro NG,6000000.0,Luxury,Luxury
4086,3.0,Apartment,6600000.0,Durumi,Property Pro NG,2200000.0,Budget,Budget
4087,5.0,Duplex,14000000.0,Durumi,Property Pro NG,2800000.0,Budget,Budget
4088,4.0,Duplex,8500000.0,Life Camp,Property Pro NG,2125000.0,Budget,Budget
4089,4.0,Duplex,8000000.0,Apo,Property Pro NG,2000000.0,Mid-Range,Mid-Range
4090,4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG,3000000.0,Budget,Budget
4091,2.0,Apartment,6000000.0,Idu,Property Pro NG,3000000.0,Budget,Budget
4092,2.0,Apartment,3000000.0,Apo,Property Pro NG,1500000.0,Mid-Range,Mid-Range
4093,1.0,Apartment,2200000.0,Apo,Property Pro NG,2200000.0,Mid-Range,Mid-Range
4094,2.0,Apartment,6500000.0,Wuye,Property Pro NG,3250000.0,Luxury,Luxury
4095,3.0,Apartment,4500000.0,Life Camp,Property Pro NG,1500000.0,Budget,Budget
4096,2.0,Apartment,3800000.0,Durumi,Property Pro NG,1900000.0,Budget,Budget
4100,2.0,Apartment,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4103,3.0,Duplex,5000000.0,Life Camp,Property Pro NG,1666666.6666666667,Budget,Budget
4105,6.0,Apartment,350000.0,Lugbe,Property Pro NG,58333.333333333336,Budget,Budget
4107,2.0,Apartment,4000000.0,Durumi,Property Pro NG,2000000.0,Budget,Budget
4108,4.0,Duplex,7000000.0,Apo,Property Pro NG,1750000.0,Mid-Range,Mid-Range
4109,2.0,Apartment,3800000.0,Durumi,Property Pro NG,1900000.0,Budget,Budget
4110,4.0,Duplex,14000000.0,Apo,Property Pro NG,3500000.0,Mid-Range,Mid-Range
4111,1.0,Apartment,6500000.0,Katampe,Property Pro NG,6500000.0,Luxury,Luxury
4112,6.0,Duplex,40000000.0,Guzape,Property Pro NG,6666666.666666667,Luxury,Luxury
4115,3.0,Apartment,10000000.0,Katampe,Property Pro NG,3333333.3333333335,Luxury,Luxury
4116,1.0,Apartment,4500000.0,Jahi,Property Pro NG,4500000.0,Mid-Range,Mid-Range
4117,3.0,Duplex,7000000.0,Life Camp,Property Pro NG,2333333.3333333335,Budget,Budget
4118,3.0,Duplex,6500000.0,Apo,Property Pro NG,2166666.6666666665,Mid-Range,Mid-Range
4119,2.0,Duplex,6000000.0,Apo,Property Pro NG,3000000.0,Mid-Range,Mid-Range
4120,2.0,Apartment,2500000.0,Lugbe,Property Pro NG,1250000.0,Budget,Budget
4122,2.0,Apartment,3500000.0,Life Camp,Property Pro NG,1750000.0,Budget,Budget
4123,2.0,Apartment,4500000.0,Life Camp,Property Pro NG,2250000.0,Budget,Budget
4124,2.0,Apartment,5000000.0,Durumi,Property Pro NG,2500000.0,Budget,Budget
4125,2.0,Apartment,4000000.0,Lugbe,Property Pro NG,2000000.0,Budget,Budget
4128,2.0,Apartment,2500000.0,Wuse,Property Pro NG,1250000.0,Luxury,Luxury
4131,1.0,Apartment,5000000.0,Asokoro,Property Pro NG,5000000.0,Luxury,Luxury
4132,3.0,Apartment,2000000.0,Lugbe,Property Pro NG,666666.6666666666,Budget,Budget
4133,1.0,Apartment,2000000.0,Garki,Property Pro NG,2000000.0,Mid-Range,Mid-Range
4134,2.0,Apartment,3500000.0,Durumi,Property Pro NG,1750000.0,Budget,Budget
4135,2.0,Apartment,2500000.0,Apo,Property Pro NG,1250000.0,Mid-Range,Mid-Range
4136,2.0,Apartment,5000000.0,Guzape,Property Pro NG,2500000.0,Luxury,Luxury
4137,2.0,Apartment,16000000.0,Guzape,Property Pro NG,8000000.0,Luxury,Luxury
4138,3.0,Apartment,4200000.0,Apo,Property Pro NG,1400000.0,Mid-Range,Mid-Range
4139,3.0,Duplex,10000000.0,Mabushi,Property Pro NG,3333333.3333333335,Luxury,Luxury
4140,5.0,Duplex,20000000.0,Gwarinpa,Property Pro NG,4000000.0,Budget,Budget
4141,3.0,Apartment,15000000.0,Utako,Property Pro NG,5000000.0,Mid-Range,Mid-Range
4143,3.0,Bungalow,5000000.0,Apo,Property Pro NG,1666666.6666666667,Mid-Range,Mid-Range
4144,4.0,Duplex,15000000.0,Wuse,Property Pro NG,3750000.0,Luxury,Luxury
4147,3.0,Duplex,12000000.0,Wuye,Property Pro NG,4000000.0,Luxury,Luxury
4148,4.0,Duplex,12000000.0,Durumi,Property Pro NG,3000000.0,Budget,Budget
4149,3.0,Duplex,5000000.0,Apo,Property Pro NG,1666666.6666666667,Mid-Range,Mid-Range
4150,1.0,Apartment,3000000.0,Life Camp,Property Pro NG,3000000.0,Budget,Budget
