Bedrooms,Property Category,Price(Float),District
3,Apartment,16000000.0,Maitama
3,Duplex,32000000.0,Jabi
5,Duplex,18000000.0,Katampe
3,Apartment,8000000.0,Katampe
4,Duplex,13000000.0,Jabi
2,Bungalow,12000000.0,Jahi
6,Duplex,50000000.0,Maitama
18,Apartment,35000000.0,Wuse
8,Duplex,150000000.0,Maitama
4,Duplex,50000000.0,Maitama
5,Duplex,15000000.0,Mabushi
2,Apartment,10000000.0,Guzape
2,Apartment,5000000.0,Jahi
4,Duplex,15000000.0,Guzape
3,Duplex,25000000.0,Wuse
3,Apartment,4000000.0,Gwarinpa
2,Apartment,10000000.0,Guzape
4,Duplex,18000000.0,Guzape
4,Duplex,13000000.0,Mabushi
3,Apartment,8500000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Apartment,2500000.0,Gwarinpa
4,Duplex,25000000.0,Life Camp
1,Apartment,12000000.0,Wuye
5,Duplex,6000000.0,Lugbe
2,Apartment,10000000.0,Kado
2,Apartment,6000000.0,Wuye
3,Apartment,4000000.0,Lokogoma
5,Duplex,17500000.0,Mabushi
2,Apartment,7500000.0,Life Camp
4,Duplex,45000000.0,Maitama
3,Apartment,16000000.0,Maitama
3,Duplex,25000000.0,Wuse
5,Duplex,50000000.0,Wuse
2,Apartment,7000000.0,Katampe
4,Duplex,20000000.0,Life Camp
2,Apartment,7000000.0,Katampe
5,Duplex,40000000.0,Asokoro
6,Duplex,30000000.0,Asokoro
4,Duplex,13000000.0,Jabi
3,Duplex,32000000.0,Jabi
3,Apartment,7000000.0,Garki
3,Apartment,20000000.0,Katampe
4,Duplex,16500000.0,Katampe
3,Apartment,16000000.0,Maitama
3,Apartment,10000000.0,Jahi
4,Duplex,15000000.0,Jahi
5,Duplex,30000000.0,Guzape
4,Duplex,20000000.0,Wuye
7,Duplex,50000000.0,Gwarinpa
3,Bungalow,5500000.0,Kaura
2,Apartment,4500000.0,Mabushi
4,Duplex,35000000.0,Guzape
4,Duplex,10000000.0,Apo
5,Duplex,30000000.0,Maitama
3,Duplex,32000000.0,Jabi
3,Apartment,10000000.0,Katampe
2,Bungalow,2300000.0,Lugbe
2,Apartment,10000000.0,Mabushi
3,Apartment,8000000.0,Wuye
4,Duplex,15000000.0,Guzape
4,Duplex,25000000.0,Guzape
2,Apartment,3000000.0,Lugbe
4,Duplex,58000000.0,Jabi
5,Duplex,120000000.0,Maitama
4,Duplex,15000000.0,Life Camp
3,Apartment,8000000.0,Life Camp
2,Bungalow,10000000.0,Maitama
3,Apartment,5000000.0,Utako
3,Apartment,120000000.0,Maitama
3,Apartment,10000000.0,Guzape
3,Apartment,20000000.0,Maitama
4,Duplex,25000000.0,Maitama
3,Duplex,32000000.0,Jabi
3,Apartment,22000000.0,Katampe
3,Duplex,7000000.0,Lokogoma
2,Apartment,6000000.0,Utako
2,Apartment,3500000.0,Durumi
4,Duplex,35000000.0,Wuse
5,Duplex,18000000.0,Guzape
4,Duplex,15000000.0,Life Camp
2,Apartment,6000000.0,Utako
4,Duplex,4500000.0,Lugbe
3,Duplex,12000000.0,Mabushi
7,Duplex,150000000.0,Maitama
4,Duplex,12000000.0,Apo
4,Duplex,16000000.0,Katampe
3,Apartment,8500000.0,Jahi
3,Duplex,32000000.0,Jabi
6,Duplex,35000000.0,Wuse
3,Apartment,5000000.0,Utako
3,Bungalow,8000000.0,Life Camp
4,Duplex,12000000.0,Jahi
4,Duplex,30000000.0,Wuse
3,Apartment,25000000.0,Jabi
3,Apartment,16000000.0,Maitama
4,Duplex,12000000.0,Life Camp
3,Apartment,15500000.0,Wuse
2,Apartment,13000000.0,Wuse
5,Duplex,15000000.0,Idu
3,Bungalow,8000000.0,Gwarinpa
2,Apartment,32000000.0,Garki
10,Duplex,100000000.0,Maitama
5,Duplex,13000000.0,Life Camp
3,Duplex,32000000.0,Jabi
2,Apartment,25000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,20000000.0,Katampe
6,Duplex,30000000.0,Katampe
6,Duplex,35000000.0,Katampe
3,Duplex,10000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,12000000.0,Gwarinpa
3,Apartment,8500000.0,Utako
3,Apartment,4000000.0,Life Camp
4,Duplex,6000000.0,Life Camp
2,Apartment,6100000.0,Durumi
3,Apartment,10500000.0,Mabushi
7,Duplex,40000000.0,Asokoro
2,Apartment,165000.0,Lugbe
3,Apartment,16000000.0,Maitama
2,Apartment,6000000.0,Jahi
4,Duplex,25000000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
4,Duplex,15000000.0,Apo
2,Apartment,4000000.0,Lugbe
3,Apartment,10500000.0,Mabushi
2,Apartment,6500000.0,Wuye
2,Bungalow,7000000.0,Life Camp
5,Duplex,25000000.0,Kado
5,Duplex,28000000.0,Wuye
2,Apartment,7000000.0,Guzape
4,Duplex,15000000.0,Guzape
5,Duplex,15000000.0,Guzape
3,Bungalow,10000000.0,Gwarinpa
2,Apartment,4000000.0,Mabushi
4,Duplex,15000000.0,Guzape
4,Duplex,25000000.0,Wuye
2,Apartment,3000000.0,Lugbe
3,Bungalow,40000000.0,Maitama
3,Duplex,32000000.0,Jabi
4,Duplex,8000000.0,Kaura
3,Apartment,25000000.0,Katampe
2,Apartment,4000000.0,Gwarinpa
3,Apartment,9000000.0,Guzape
2,Apartment,12000000.0,Guzape
1,Apartment,7000000.0,Asokoro
3,Duplex,560000000.0,Jabi
4,Duplex,35000000.0,Guzape
4,Apartment,8000000.0,Jahi
3,Apartment,6000000.0,Durumi
5,Duplex,70000000.0,Wuse
4,Duplex,18000000.0,Guzape
3,Apartment,10500000.0,Mabushi
3,Duplex,32000000.0,Jabi
2,Bungalow,4500000.0,Kaura
5,Duplex,18000000.0,Katampe
4,Duplex,22000000.0,Katampe
2,Apartment,3000000.0,Gwarinpa
2,Apartment,4000000.0,Gwarinpa
3,Apartment,4500000.0,Apo
3,Apartment,12000000.0,Asokoro
2,Apartment,3500000.0,Lugbe
5,Duplex,25000000.0,Guzape
2,Apartment,12000000.0,Jahi
3,Apartment,5500000.0,Lugbe
2,Apartment,3500000.0,Lugbe
4,Duplex,30000000.0,Kado
3,Apartment,35000000.0,Jabi
5,Duplex,30000000.0,Asokoro
3,Apartment,35000000.0,Jabi
3,Duplex,32000000.0,Jabi
4,Duplex,16500000.0,Katampe
4,Duplex,20000000.0,Katampe
4,Duplex,25000000.0,Life Camp
3,Apartment,7000000.0,Life Camp
4,Duplex,15000000.0,Life Camp
4,Duplex,12000000.0,Jabi
4,Duplex,15000000.0,Guzape
2,Apartment,7000000.0,Life Camp
5,Duplex,150000000.0,Maitama
5,Duplex,150000000.0,Asokoro
4,Duplex,30000000.0,Wuse
7,Duplex,80000000.0,Maitama
2,Apartment,25000000.0,Maitama
4,Duplex,5000000.0,Lugbe
4,Duplex,30000000.0,Jabi
4,Duplex,12000000.0,Lokogoma
3,Apartment,15000000.0,Durumi
2,Apartment,3000000.0,Maitama
4,Duplex,15000000.0,Guzape
4,Duplex,20000000.0,Guzape
3,Duplex,32000000.0,Jabi
5,Duplex,35000000.0,Katampe
5,Duplex,30000000.0,Katampe
5,Duplex,35000000.0,Katampe
5,Duplex,35000000.0,Katampe
3,Apartment,8000000.0,Jahi
4,Apartment,35000000.0,Wuse
1,Apartment,9000000.0,Asokoro
4,Duplex,27000000.0,Asokoro
5,Duplex,35000000.0,Maitama
3,Apartment,9000000.0,Jahi
3,Apartment,6000000.0,Life Camp
7,Duplex,50000000.0,Maitama
3,Apartment,22000000.0,Asokoro
3,Duplex,32000000.0,Jabi
5,Duplex,30000000.0,Katampe
5,Duplex,30000000.0,Katampe
3,Apartment,8000000.0,Katampe
2,Apartment,4000000.0,Gwarinpa
5,Duplex,30000000.0,Maitama
3,Apartment,8000000.0,Jahi
2,Apartment,25000000.0,Wuye
5,Duplex,18000000.0,Asokoro
1,Apartment,10000000.0,Asokoro
2,Apartment,5000000.0,Utako
2,Apartment,25000000.0,Asokoro
2,Duplex,25000000.0,Asokoro
2,Duplex,20000000.0,Asokoro
4,Duplex,25000000.0,Asokoro
3,Apartment,8000000.0,Wuye
3,Apartment,6000000.0,Utako
5,Duplex,10000000.0,Life Camp
3,Apartment,5000000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,16000000.0,Katampe
5,Duplex,40000000.0,Wuse
2,Apartment,10000000.0,Wuse
1,Apartment,3000000.0,Gwarinpa
5,Duplex,30000000.0,Maitama
5,Duplex,15000000.0,Apo
3,Apartment,5500000.0,Life Camp
4,Duplex,9000000.0,Idu
4,Duplex,12000000.0,Jahi
2,Duplex,7500000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,8500000.0,Jabi
2,Apartment,5000000.0,Guzape
3,Apartment,6000000.0,Idu
3,Duplex,8000000.0,Apo
2,Apartment,3000000.0,Lokogoma
4,Duplex,15000000.0,Wuye
3,Apartment,8000000.0,Wuye
2,Bungalow,5000000.0,Life Camp
4,Duplex,13500000.0,Mabushi
3,Duplex,8000000.0,Life Camp
2,Bungalow,5000000.0,Life Camp
1,Apartment,3500000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
3,Apartment,6000000.0,Gwarinpa
3,Apartment,8000000.0,Jahi
2,Bungalow,7000000.0,Maitama
4,Duplex,20000000.0,Asokoro
5,Duplex,18000000.0,Gwarinpa
5,Duplex,40000000.0,Guzape
4,Duplex,15000000.0,Jahi
3,Apartment,7000000.0,Apo
3,Apartment,75000000.0,Apo
1,Apartment,3500000.0,Utako
4,Duplex,8500000.0,Kaura
3,Apartment,8000000.0,Jabi
2,Apartment,7000000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Apartment,20000000.0,Katampe
3,Apartment,6000000.0,Apo
3,Apartment,40000000.0,Maitama
3,Apartment,5000000.0,Durumi
8,Duplex,70000000.0,Guzape
4,Duplex,16000000.0,Lokogoma
3,Apartment,7000000.0,Apo
4,Duplex,12000000.0,Life Camp
4,Duplex,10000000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,14000000.0,Apo
2,Apartment,10000000.0,Katampe
6,Duplex,50000000.0,Jahi
3,Apartment,8000000.0,Jahi
4,Duplex,15000000.0,Mabushi
4,Duplex,11000000.0,Apo
3,Apartment,6000000.0,Kaura
3,Bungalow,8000000.0,Mabushi
4,Duplex,15000000.0,Mabushi
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Katampe
3,Apartment,7000000.0,Life Camp
3,Bungalow,6000000.0,Lugbe
4,Duplex,20000000.0,Wuye
3,Bungalow,6500000.0,Gwarinpa
4,Duplex,15000000.0,Jahi
1,Apartment,5000000.0,Asokoro
4,Duplex,40000000.0,Guzape
5,Duplex,50000000.0,Wuse
3,Duplex,32000000.0,Jabi
1,Apartment,4500000.0,Wuye
4,Duplex,7000000.0,Life Camp
4,Duplex,40000000.0,Guzape
4,Duplex,35000000.0,Gwarinpa
2,Apartment,5000000.0,Jahi
3,Apartment,8000000.0,Mabushi
1,Apartment,3500000.0,Gwarinpa
3,Bungalow,7500000.0,Mabushi
4,Duplex,4500000.0,Lugbe
2,Duplex,6000000.0,Apo
10,Duplex,150000000.0,Maitama
2,Apartment,4000000.0,Idu
3,Duplex,32000000.0,Jabi
3,Apartment,3850000.0,Lugbe
4,Duplex,10000000.0,Mabushi
5,Duplex,8000000.0,Kado
3,Apartment,6000000.0,Apo
4,Duplex,15000000.0,Mabushi
5,Duplex,15000000.0,Guzape
3,Bungalow,9000000.0,Guzape
2,Apartment,3500000.0,Lugbe
2,Apartment,5000000.0,Life Camp
2,Apartment,4000000.0,Kaura
3,Bungalow,20000000.0,Garki
4,Bungalow,6500000.0,Lokogoma
1,Apartment,2222000.0,Lugbe
1,Apartment,1350000.0,Lugbe
4,Duplex,10000000.0,Lugbe
3,Duplex,32000000.0,Jabi
6,Duplex,45000000.0,Wuse
1,Apartment,2500000.0,Lokogoma
2,Apartment,4500000.0,Lugbe
2,Apartment,6000000.0,Jabi
3,Bungalow,7000000.0,Life Camp
6,Duplex,45000000.0,Wuse
4,Apartment,8500000.0,Katampe
1,Apartment,3000000.0,Jabi
2,Bungalow,5000000.0,Jabi
1,Apartment,2700000.0,Gwarinpa
16,Duplex,500000000.0,Asokoro
4,Duplex,18000000.0,Utako
4,Duplex,14000000.0,Gwarinpa
4,Duplex,25000000.0,Wuse
3,Bungalow,8000000.0,Wuye
5,Duplex,15000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
2,Apartment,30000000.0,Garki
3,Apartment,20000000.0,Katampe
1,Apartment,7000000.0,Katampe
2,Apartment,20000000.0,Katampe
3,Apartment,5000000.0,Katampe
4,Duplex,30000000.0,Guzape
3,Apartment,5000000.0,Kaura
2,Apartment,8000000.0,Guzape
3,Apartment,7000000.0,Wuse
1,Apartment,11000000.0,Jabi
2,Apartment,3500000.0,Lokogoma
4,Duplex,30000000.0,Maitama
2,Apartment,4500000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Garki
4,Duplex,20000000.0,Katampe
7,Duplex,130000000.0,Asokoro
3,Apartment,10000000.0,Wuse
5,Duplex,30000000.0,Wuye
2,Apartment,3500000.0,Idu
3,Apartment,6000000.0,Lugbe
2,Bungalow,4000000.0,Lugbe
3,Bungalow,12000000.0,Gwarinpa
2,Apartment,8000000.0,Jabi
4,Duplex,16000000.0,Katampe
2,Apartment,6000000.0,Lugbe
1,Apartment,2400000.0,Lokogoma
3,Apartment,10000000.0,Guzape
4,Duplex,4000000.0,Lokogoma
3,Duplex,32000000.0,Jabi
2,Bungalow,25000000.0,Katampe
1,Apartment,2000000.0,Wuse
3,Apartment,5800000.0,Idu
4,Duplex,25000000.0,Wuye
5,Duplex,80000000.0,Wuse
1,Apartment,3500000.0,Asokoro
3,Bungalow,35000000.0,Maitama
3,Bungalow,20000000.0,Wuye
2,Apartment,2500000.0,Kabusa
3,Apartment,8500000.0,Jahi
1,Apartment,1500000.0,Lugbe
1,Apartment,4000000.0,Jahi
3,Duplex,3500000.0,Lugbe
3,Duplex,32000000.0,Jabi
4,Duplex,22000000.0,Katampe
4,Duplex,15000000.0,Katampe
4,Duplex,25000000.0,Maitama
4,Duplex,35000000.0,Maitama
3,Apartment,6000000.0,Apo
4,Apartment,30000000.0,Jabi
5,Duplex,120000000.0,Maitama
6,Duplex,50000000.0,Maitama
3,Apartment,10000000.0,Jahi
2,Bungalow,4000000.0,Garki
1,Apartment,3000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
5,Duplex,25000000.0,Wuse
3,Bungalow,12000000.0,Katampe
1,Apartment,2500000.0,Durumi
2,Apartment,7000000.0,Jahi
1,Apartment,2500000.0,Life Camp
2,Apartment,8000000.0,Guzape
2,Apartment,3000000.0,Apo
4,Duplex,10000000.0,Life Camp
2,Apartment,4000000.0,Idu
3,Apartment,20000000.0,Jahi
2,Apartment,3500000.0,Lokogoma
4,Duplex,20000000.0,Kado
1,Apartment,4500000.0,Wuye
5,Duplex,30000000.0,Guzape
3,Bungalow,15000000.0,Kado
5,Duplex,50000000.0,Maitama
3,Duplex,32000000.0,Jabi
2,Apartment,3500000.0,Gwarinpa
3,Duplex,5000000.0,Apo
3,Duplex,7500000.0,Gwarinpa
2,Apartment,5000000.0,Gwarinpa
1,Apartment,3000000.0,Life Camp
1,Apartment,3500000.0,Jabi
1,Apartment,3000000.0,Gwarinpa
4,Duplex,240000000.0,Maitama
2,Apartment,5000000.0,Garki
4,Duplex,5000000.0,Life Camp
4,Duplex,15000000.0,Wuye
4,Duplex,15000000.0,Life Camp
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Garki
2,Apartment,4000000.0,Gwarinpa
4,Duplex,15000000.0,Mabushi
2,Apartment,7000000.0,Jahi
4,Duplex,8000000.0,Idu
3,Apartment,8000000.0,Jahi
2,Apartment,4000000.0,Durumi
4,Duplex,20000000.0,Katampe
4,Duplex,25000000.0,Wuse
6,Duplex,50000000.0,Maitama
3,Duplex,6500000.0,Gwarinpa
3,Apartment,35000000.0,Jabi
2,Apartment,13000000.0,Mabushi
4,Duplex,10000000.0,Gwarinpa
4,Duplex,10000000.0,Gwarinpa
3,Duplex,32000000.0,Jabi
6,Duplex,40000000.0,Wuse
5,Duplex,18000000.0,Katampe
1,Apartment,10000000.0,Katampe
1,Apartment,4000000.0,Katampe
2,Apartment,25000000.0,Asokoro
4,Duplex,5500000.0,Lugbe
2,Apartment,3500000.0,Idu
5,Duplex,30000000.0,Wuse
4,Duplex,13500000.0,Apo
4,Duplex,5000000.0,Lokogoma
6,Duplex,50000000.0,Maitama
4,Duplex,25000000.0,Wuse
1,Apartment,10000000.0,Guzape
4,Apartment,8000000.0,Wuye
5,Duplex,15000000.0,Wuye
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Mabushi
3,Apartment,8000000.0,Jahi
4,Duplex,30000000.0,Maitama
3,Apartment,8000000.0,Mabushi
3,Apartment,15000000.0,Wuse
3,Apartment,10000000.0,Mabushi
4,Duplex,25000000.0,Apo
4,Duplex,15000000.0,Life Camp
2,Apartment,2700000.0,Lugbe
4,Duplex,200000000.0,Durumi
4,Duplex,15000000.0,Life Camp
3,Apartment,4000000.0,Life Camp
2,Apartment,3500000.0,Life Camp
3,Bungalow,6000000.0,Lokogoma
3,Apartment,9000000.0,Jahi
2,Apartment,7000000.0,Wuye
3,Duplex,32000000.0,Jabi
3,Apartment,7000000.0,Kaura
5,Duplex,18000000.0,Katampe
1,Apartment,2500000.0,Life Camp
4,Duplex,60000000.0,Wuse
3,Apartment,6000000.0,Jabi
5,Duplex,20000000.0,Guzape
9,Duplex,180000000.0,Maitama
12,Duplex,80000000.0,Maitama
3,Duplex,10000000.0,Apo
4,Duplex,20000000.0,Wuye
3,Apartment,3000000.0,Lugbe
4,Duplex,7000000.0,Lugbe
3,Apartment,220000000.0,Jahi
3,Apartment,10000000.0,Utako
3,Duplex,32000000.0,Jabi
3,Apartment,5000000.0,Katampe
1,Apartment,5000000.0,Katampe
2,Apartment,7000000.0,Wuye
4,Duplex,12000000.0,Mabushi
3,Apartment,4500000.0,Durumi
2,Apartment,6000000.0,Guzape
3,Duplex,4000000.0,Lugbe
5,Duplex,12000000.0,Life Camp
2,Apartment,10000000.0,Jahi
3,Apartment,8500000.0,Jahi
3,Apartment,15000000.0,Maitama
4,Duplex,15000000.0,Wuye
4,Duplex,4500000.0,Lugbe
4,Duplex,18000000.0,Mabushi
2,Apartment,5000000.0,Jabi
1,Apartment,2000000.0,Apo
4,Duplex,14000000.0,Mabushi
7,Duplex,80000000.0,Maitama
3,Duplex,32000000.0,Jabi
5,Duplex,12000000.0,Lugbe
4,Duplex,25000000.0,Katampe
5,Duplex,25000000.0,Wuye
9,Duplex,203245500.0,Maitama
2,Duplex,7000000.0,Life Camp
4,Duplex,13000000.0,Jabi
3,Duplex,5500000.0,Lugbe
2,Apartment,15000000.0,Jahi
1,Apartment,2000000.0,Lugbe
4,Duplex,25000000.0,Asokoro
4,Duplex,17000000.0,Lokogoma
3,Apartment,4000000.0,Durumi
6,Duplex,50000000.0,Maitama
5,Duplex,20000000.0,Jahi
4,Duplex,15000000.0,Asokoro
3,Apartment,30000000.0,Maitama
3,Apartment,20000000.0,Maitama
3,Duplex,32000000.0,Jabi
2,Apartment,6500000.0,Katampe
3,Apartment,20000000.0,Maitama
1,Apartment,4500000.0,Guzape
4,Duplex,15000000.0,Guzape
2,Apartment,12000000.0,Jahi
2,Bungalow,26000000.0,Maitama
3,Bungalow,12000000.0,Wuse
2,Apartment,15000000.0,Jahi
2,Apartment,15000000.0,Guzape
3,Apartment,20000000.0,Maitama
3,Apartment,8500000.0,Jahi
3,Duplex,10000000.0,Asokoro
7,Duplex,45000000.0,Asokoro
2,Bungalow,9000000.0,Jahi
2,Apartment,2000000.0,Idu
3,Duplex,32000000.0,Jabi
3,Apartment,8000000.0,Garki
3,Apartment,6000000.0,Garki
4,Duplex,25000000.0,Katampe
4,Duplex,12500000.0,Katampe
4,Duplex,25000000.0,Maitama
4,Duplex,12000000.0,Life Camp
4,Duplex,25000000.0,Maitama
2,Apartment,12000000.0,Jahi
4,Duplex,50000000.0,Maitama
4,Duplex,27000000.0,Maitama
4,Duplex,190000000.0,Lugbe
3,Apartment,7000000.0,Jahi
4,Duplex,15000000.0,Jahi
4,Duplex,13000000.0,Jahi
5,Duplex,18000000.0,Guzape
3,Apartment,20000000.0,Maitama
4,Duplex,10000000.0,Mabushi
3,Apartment,8000000.0,Kaura
3,Apartment,7000000.0,Wuye
3,Duplex,32000000.0,Jabi
3,Apartment,20000000.0,Katampe
4,Duplex,15000000.0,Maitama
5,Duplex,11000000.0,Gwarinpa
5,Duplex,25000000.0,Wuye
3,Bungalow,16000000.0,Maitama
3,Apartment,8000000.0,Mabushi
3,Apartment,180000000.0,Maitama
4,Duplex,6000000.0,Gwarinpa
2,Apartment,3000000.0,Idu
6,Duplex,60000000.0,Maitama
3,Bungalow,10000000.0,Jahi
5,Duplex,15000000.0,Mabushi
3,Apartment,8000000.0,Jabi
4,Duplex,30000000.0,Wuse
2,Apartment,12000000.0,Wuse
3,Apartment,6000000.0,Jabi
3,Duplex,32000000.0,Jabi
5,Duplex,30000000.0,Katampe
2,Apartment,10000000.0,Jahi
4,Bungalow,10000000.0,Gwarinpa
28,Duplex,105000000.0,Jahi
34,Apartment,10000000.0,Wuse
4,Duplex,12000000.0,Mabushi
1,Apartment,1800000.0,Gwarinpa
2,Bungalow,3000000.0,Gwarinpa
1,Apartment,4000000.0,Utako
2,Bungalow,3500000.0,Gwarinpa
1,Apartment,2500000.0,Life Camp
4,Duplex,15000000.0,Guzape
4,Duplex,450000000.0,Guzape
5,Duplex,100000000.0,Maitama
3,Duplex,10000000.0,Kado
3,Apartment,20000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,17000008.0,Katampe
6,Duplex,30000000.0,Katampe
4,Duplex,25000000.0,Maitama
3,Apartment,8000000.0,Wuye
2,Apartment,4500000.0,Gwarinpa
4,Duplex,13000000.0,Jahi
3,Apartment,8000000.0,Guzape
4,Duplex,30000000.0,Katampe
3,Duplex,6000000.0,Life Camp
5,Duplex,13000000.0,Life Camp
4,Duplex,4500000.0,Lugbe
5,Duplex,13000000.0,Life Camp
3,Duplex,32000000.0,Jabi
4,Duplex,16500000.0,Katampe
3,Apartment,40000000.0,Maitama
3,Apartment,250000000.0,Asokoro
4,Duplex,20000000.0,Guzape
2,Apartment,60000000.0,Jahi
3,Apartment,10000000.0,Jahi
4,Duplex,18000000.0,Guzape
5,Duplex,30000000.0,Asokoro
2,Apartment,32000000.0,Garki
4,Duplex,10000000.0,Life Camp
4,Duplex,15000000.0,Asokoro
5,Duplex,63000000.0,Guzape
5,Duplex,60000000.0,Guzape
5,Duplex,15000000.0,Kado
2,Apartment,15000000.0,Wuse
3,Duplex,32000000.0,Jabi
3,Apartment,10000000.0,Katampe
2,Apartment,4500000.0,Apo
3,Apartment,14500000.0,Guzape
3,Apartment,15000000.0,Durumi
3,Apartment,8000000.0,Jahi
4,Duplex,15000000.0,Jahi
4,Duplex,60000000.0,Maitama
3,Apartment,35000000.0,Maitama
6,Duplex,50000000.0,Maitama
4,Duplex,28000000.0,Guzape
3,Duplex,7000000.0,Kabusa
3,Apartment,9000000.0,Mabushi
4,Duplex,12000000.0,Jahi
3,Duplex,32000000.0,Jabi
2,Apartment,2500000.0,Lugbe
7,Duplex,45000000.0,Apo
3,Apartment,10000000.0,Wuye
5,Duplex,60000000.0,Asokoro
4,Duplex,12000000.0,Gwarinpa
7,Duplex,203245500.0,Asokoro
3,Apartment,45000000.0,Wuye
3,Apartment,6000000.0,Life Camp
5,Duplex,30000000.0,Guzape
2,Apartment,6000000.0,Jahi
5,Duplex,18000000.0,Katampe
3,Apartment,5500000.0,Idu
2,Apartment,15000000.0,Wuse
3,Apartment,35000000.0,Maitama
2,Apartment,6000000.0,Life Camp
5,Duplex,12000000.0,Jahi
3,Duplex,32000000.0,Jabi
4,Duplex,25000000.0,Katampe
5,Duplex,25000000.0,Gwarinpa
2,Apartment,100000000.0,Garki
2,Apartment,5000000.0,Durumi
4,Duplex,12000000.0,Apo
3,Apartment,20000000.0,Maitama
3,Duplex,7000000.0,Gwarinpa
4,Duplex,15000000.0,Guzape
2,Apartment,5500000.0,Katampe
4,Duplex,30000000.0,Guzape
3,Apartment,8000000.0,Garki
3,Apartment,8000000.0,Life Camp
2,Apartment,7000000.0,Life Camp
4,Duplex,10000000.0,Life Camp
2,Bungalow,4500000.0,Gwarinpa
5,Duplex,20000000.0,Jabi
2,Duplex,4000000.0,Gwarinpa
2,Apartment,45000000.0,Jahi
2,Apartment,6500000.0,Wuye
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Katampe
4,Duplex,18000000.0,Katampe
4,Duplex,18000000.0,Katampe
3,Apartment,10000000.0,Katampe
4,Duplex,25000000.0,Katampe
4,Duplex,20000000.0,Katampe
4,Duplex,8000000.0,Lugbe
4,Duplex,13000000.0,Jabi
5,Duplex,20000000.0,Katampe
3,Apartment,5500000.0,Durumi
2,Bungalow,3500000.0,Lugbe
5,Duplex,35000000.0,Jabi
4,Duplex,35000000.0,Asokoro
8,Duplex,40000000.0,Asokoro
3,Duplex,32000000.0,Jabi
4,Duplex,10000000.0,Gwarinpa
2,Apartment,12000000.0,Jahi
3,Apartment,10000000.0,Wuye
4,Duplex,18000000.0,Wuye
3,Apartment,60973650.0,Wuse
3,Apartment,54198800.0,Wuse
4,Duplex,25000000.0,Maitama
6,Duplex,30000000.0,Wuye
4,Duplex,15000000.0,Guzape
4,Duplex,16000000.0,Life Camp
4,Duplex,20000000.0,Guzape
2,Apartment,12000000.0,Jahi
4,Duplex,15000000.0,Guzape
3,Bungalow,8500000.0,Life Camp
4,Duplex,5000000.0,Lugbe
5,Duplex,60000000.0,Guzape
4,Duplex,10000000.0,Life Camp
3,Duplex,32000000.0,Jabi
5,Duplex,20000000.0,Kaura
6,Duplex,35000000.0,Katampe
3,Apartment,30000000.0,Katampe
4,Duplex,15000000.0,Guzape
4,Duplex,15000000.0,Life Camp
2,Apartment,15000000.0,Jahi
4,Duplex,10000000.0,Jabi
4,Duplex,9000000.0,Lugbe
2,Apartment,6000000.0,Wuye
2,Apartment,6500000.0,Wuye
2,Apartment,3500000.0,Lugbe
4,Apartment,15000000.0,Guzape
2,Apartment,12000000.0,Jahi
2,Apartment,15000000.0,Guzape
5,Duplex,25000000.0,Asokoro
3,Apartment,20000000.0,Maitama
3,Duplex,32000000.0,Jabi
5,Duplex,35000000.0,Katampe
5,Duplex,30000000.0,Katampe
5,Duplex,20000000.0,Katampe
4,Duplex,25000000.0,Asokoro
3,Apartment,10000000.0,Jabi
2,Apartment,7000000.0,Utako
4,Duplex,20000000.0,Wuye
3,Apartment,6000000.0,Idu
5,Duplex,94847900.0,Asokoro
1,Apartment,2500000.0,Gwarinpa
8,Duplex,100000000.0,Maitama
7,Duplex,80000000.0,Maitama
4,Duplex,8000000.0,Gwarinpa
5,Duplex,20000000.0,Jabi
5,Duplex,130000000.0,Asokoro
3,Apartment,180000000.0,Maitama
4,Duplex,15000000.0,Katampe
3,Apartment,5000000.0,Lokogoma
3,Duplex,32000000.0,Jabi
4,Duplex,12000000.0,Katampe
3,Duplex,7000000.0,Gwarinpa
3,Apartment,8000000.0,Gwarinpa
2,Apartment,7000000.0,Wuye
9,Duplex,40000000.0,Wuse
3,Duplex,12000000.0,Asokoro
4,Duplex,13000000.0,Guzape
5,Duplex,30000000.0,Wuse
4,Duplex,28000000.0,Wuse
5,Duplex,180000000.0,Lugbe
1,Apartment,10000000.0,Asokoro
