Bedrooms,Property Category,Price(Float),District,Source
4.0,Apartment,35000000.0,Guzape,Property Pro NG
3.0,Apartment,40000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
3.0,Apartment,40000000.0,Wuse,Property Pro NG
,,30000000.0,Guzape,Property Pro NG
,,199000.0,Wuse,Property Pro NG
4.0,Apartment,170000.0,Gwarinpa,Property Pro NG
4.0,Duplex,5000000.0,Life Camp,Property Pro NG
5.0,Duplex,25000000.0,Guzape,Property Pro NG
5.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,25000000.0,Maitama,Property Pro NG
3.0,Bungalow,6000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,18000000.0,Wuye,Property Pro NG
5.0,Duplex,30000000.0,Wuye,Property Pro NG
5.0,Duplex,8000000.0,Idu,Property Pro NG
2.0,Apartment,16000000.0,Guzape,Property Pro NG
3.0,Apartment,18000000.0,Katampe,Property Pro NG
5.0,Duplex,30000000.0,Guzape,Property Pro NG
3.0,Apartment,8000000.0,Guzape,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
3.0,Duplex,6000000.0,Lokogoma,Property Pro NG
3.0,Apartment,6000000.0,Garki,Property Pro NG
7.0,Duplex,50000000.0,Gwarinpa,Property Pro NG
2.0,Duplex,15000000.0,Asokoro,Property Pro NG
2.0,Apartment,3000000.0,Life Camp,Property Pro NG
3.0,Duplex,12000000.0,Jahi,Property Pro NG
5.0,Duplex,20000000.0,Katampe,Property Pro NG
3.0,Apartment,5000000.0,Life Camp,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
3.0,Apartment,12000000.0,Jahi,Property Pro NG
1.0,Apartment,2500000.0,Katampe,Property Pro NG
4.0,Duplex,14000000.0,Jahi,Property Pro NG
3.0,Apartment,10000000.0,Mabushi,Property Pro NG
3.0,Apartment,7000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
3.0,Apartment,8500000.0,Katampe,Property Pro NG
4.0,Duplex,18000000.0,Jahi,Property Pro NG
3.0,Apartment,12000000.0,Jahi,Property Pro NG
4.0,Duplex,8000000.0,Gwarinpa,Property Pro NG
2.0,Apartment,20000000.0,Katampe,Property Pro NG
2.0,Apartment,9000000.0,Life Camp,Property Pro NG
1.0,Apartment,7000000.0,Life Camp,Property Pro NG
4.0,Duplex,30000000.0,Katampe,Property Pro NG
4.0,Duplex,25000000.0,Katampe,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
4.0,Duplex,35000000.0,Guzape,Property Pro NG
4.0,,280000000.0,Apo,Property Pro NG
2.0,Apartment,9000000.0,Guzape,Property Pro NG
2.0,Apartment,25000000.0,Maitama,Property Pro NG
2.0,Apartment,3000000.0,Apo,Property Pro NG
2.0,Apartment,10000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,25000000.0,Wuse,Property Pro NG
4.0,Apartment,7500000.0,Life Camp,Property Pro NG
58.0,,12000000.0,Wuse,Property Pro NG
4.0,Duplex,30000000.0,Wuse,Property Pro NG
4.0,Duplex,19000000.0,Katampe,Property Pro NG
4.0,Duplex,19000000.0,Katampe,Property Pro NG
3.0,Apartment,5000000.0,Life Camp,Property Pro NG
2.0,Apartment,4000000.0,Mabushi,Property Pro NG
3.0,Apartment,9000000.0,Jahi,Property Pro NG
3.0,Apartment,10000000.0,Katampe,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,20000000.0,Asokoro,Property Pro NG
4.0,Duplex,30000000.0,Asokoro,Property Pro NG
,Apartment,900000.0,Lokogoma,Property Pro NG
4.0,Duplex,9000000.0,Gwarinpa,Property Pro NG
2.0,Apartment,20000000.0,Katampe,Property Pro NG
54.0,,2500000.0,Utako,Property Pro NG
3.0,Duplex,7000000.0,Maitama,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
5.0,Duplex,25000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Life Camp,Property Pro NG
4.0,,12000000.0,Lugbe,Property Pro NG
2.0,Apartment,7000000.0,Jahi,Property Pro NG
2.0,Apartment,3000000.0,Apo,Property Pro NG
2.0,,15000000.0,Jabi,Property Pro NG
4.0,Duplex,15000000.0,Mabushi,Property Pro NG
2.0,Apartment,3500000.0,Maitama,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
2.0,Apartment,5000000.0,Life Camp,Property Pro NG
2.0,Apartment,20000000.0,Katampe,Property Pro NG
2.0,Apartment,6000000.0,Katampe,Property Pro NG
,Apartment,2750000.0,Durumi,Property Pro NG
4.0,Duplex,12000000.0,Utako,Property Pro NG
4.0,Duplex,11500000.0,Life Camp,Property Pro NG
4.0,Duplex,25000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Wuye,Property Pro NG
4.0,Apartment,12000000.0,Durumi,Property Pro NG
4.0,Duplex,10000000.0,Jabi,Property Pro NG
4.0,Duplex,25000000.0,Maitama,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
4.0,Duplex,7500000.0,Apo,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,11500000.0,Life Camp,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
4.0,Duplex,15000000.0,Wuye,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
4.0,Duplex,10000000.0,Durumi,Property Pro NG
4.0,Duplex,25000000.0,Wuye,Property Pro NG
4.0,Duplex,5000000.0,Life Camp,Property Pro NG
4.0,Duplex,9000000.0,Jabi,Property Pro NG
4.0,Duplex,10000000.0,Durumi,Property Pro NG
4.0,Duplex,11000000.0,Katampe,Property Pro NG
4.0,Duplex,9000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
4.0,Duplex,13000000.0,Life Camp,Property Pro NG
4.0,Duplex,15000000.0,Jabi,Property Pro NG
4.0,Duplex,10000000.0,Mabushi,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
4.0,Duplex,11500000.0,Life Camp,Property Pro NG
,,250000000.0,Wuye,Property Pro NG
4.0,Duplex,25000000.0,Katampe,Property Pro NG
4.0,Duplex,13500000.0,Asokoro,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,10000000.0,Lugbe,Property Pro NG
4.0,Duplex,8500000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,6500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Jabi,Property Pro NG
4.0,Duplex,10000000.0,Life Camp,Property Pro NG
4.0,Duplex,25000000.0,Wuye,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,10000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Durumi,Property Pro NG
4.0,Duplex,15000000.0,Jabi,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
4.0,Duplex,17000000.0,Asokoro,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Bungalow,4500000.0,Apo,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
4.0,Duplex,25000000.0,Wuye,Property Pro NG
4.0,Duplex,18000000.0,Wuye,Property Pro NG
,,20000000.0,Garki,Property Pro NG
3.0,Duplex,75000000.0,Maitama,Property Pro NG
4.0,Duplex,15000000.0,Apo,Property Pro NG
4.0,Duplex,35000000.0,Wuse,Property Pro NG
4.0,Duplex,35000000.0,Katampe,Property Pro NG
,,5500000.0,Jabi,Property Pro NG
,,75000000.0,Mabushi,Property Pro NG
4.0,Duplex,60000000.0,Maitama,Property Pro NG
4.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
6.0,Duplex,45000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Life Camp,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
5.0,Duplex,15000000.0,Apo,Property Pro NG
4.0,Duplex,10000000.0,Apo,Property Pro NG
4.0,Duplex,15000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,13000000.0,Life Camp,Property Pro NG
4.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,18000000.0,Utako,Property Pro NG
4.0,Duplex,10000000.0,Idu,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
5.0,Duplex,20000000.0,Katampe,Property Pro NG
4.0,Duplex,10000000.0,Apo,Property Pro NG
4.0,Duplex,30000000.0,Katampe,Property Pro NG
4.0,Duplex,15000000.0,Life Camp,Property Pro NG
4.0,Duplex,7000000.0,Jahi,Property Pro NG
4.0,Duplex,10000000.0,Jahi,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,8000000.0,Kaura,Property Pro NG
4.0,Bungalow,7000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Jahi,Property Pro NG
4.0,Duplex,15000000.0,Lokogoma,Property Pro NG
6.0,Duplex,30000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,9000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Life Camp,Property Pro NG
4.0,Duplex,35000000.0,Jabi,Property Pro NG
3.0,Apartment,8000000.0,Kado,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
3.0,Apartment,6500000.0,Jahi,Property Pro NG
5.0,Duplex,30000000.0,Mabushi,Property Pro NG
5.0,Duplex,20000000.0,Guzape,Property Pro NG
2.0,Apartment,7000000.0,Katampe,Property Pro NG
5.0,Duplex,17000000.0,Katampe,Property Pro NG
4.0,Duplex,60000000.0,Maitama,Property Pro NG
3.0,Apartment,9000000.0,Katampe,Property Pro NG
3.0,Apartment,6000000.0,Mabushi,Property Pro NG
2.0,Apartment,7000000.0,Jahi,Property Pro NG
4.0,Duplex,11000000.0,Jahi,Property Pro NG
4.0,Duplex,35000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
6.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,13000000.0,Apo,Property Pro NG
4.0,Duplex,370000000.0,Life Camp,Property Pro NG
900.0,,100000.0,Wuse,Property Pro NG
3.0,Apartment,8000000.0,Jahi,Property Pro NG
4.0,Duplex,40000000.0,Asokoro,Property Pro NG
2.0,Apartment,5000000.0,Jahi,Property Pro NG
5.0,Apartment,35000000.0,Katampe,Property Pro NG
5.0,Duplex,20000000.0,Apo,Property Pro NG
3.0,Duplex,10000000.0,Kado,Property Pro NG
4.0,Duplex,12000000.0,Jahi,Property Pro NG
4.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Duplex,15000000.0,Jabi,Property Pro NG
6.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Duplex,20000000.0,Wuse,Property Pro NG
5.0,Duplex,30000000.0,Katampe,Property Pro NG
3.0,Apartment,8500000.0,Utako,Property Pro NG
3.0,Apartment,12000000.0,Wuse,Property Pro NG
4.0,Duplex,8000000.0,Apo,Property Pro NG
4.0,Duplex,25000000.0,Life Camp,Property Pro NG
4.0,Duplex,15000000.0,Life Camp,Property Pro NG
2.0,Apartment,15000000.0,Wuye,Property Pro NG
4.0,Duplex,30000000.0,Maitama,Property Pro NG
4.0,Duplex,10000000.0,Jabi,Property Pro NG
4.0,Duplex,35000000.0,Maitama,Property Pro NG
4.0,Duplex,20000000.0,Mabushi,Property Pro NG
4.0,Duplex,9000000.0,Idu,Property Pro NG
,,130.0,Wuse,Property Pro NG
3.0,Apartment,6000000.0,Life Camp,Property Pro NG
3.0,Apartment,7000000.0,Idu,Property Pro NG
4.0,Duplex,25000000.0,Maitama,Property Pro NG
6.0,Duplex,15000000.0,Durumi,Property Pro NG
3.0,Apartment,11500000.0,Jahi,Property Pro NG
2.0,Apartment,5000000.0,Life Camp,Property Pro NG
3.0,Apartment,7000000.0,Idu,Property Pro NG
120.0,,7000000.0,Wuye,Property Pro NG
5.0,Duplex,6000000.0,Lugbe,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
4.0,Duplex,12000000.0,Utako,Property Pro NG
3.0,Duplex,3500000.0,Lugbe,Property Pro NG
2.0,Apartment,7000000.0,Idu,Property Pro NG
3.0,Apartment,6000000.0,Life Camp,Property Pro NG
3.0,Apartment,9000000.0,Jahi,Property Pro NG
2.0,Apartment,7000000.0,Maitama,Property Pro NG
5.0,Duplex,7000000.0,Lugbe,Property Pro NG
3.0,Apartment,8500000.0,Mabushi,Property Pro NG
4.0,Duplex,28000000.0,Wuse,Property Pro NG
3.0,Duplex,25000000.0,Wuse,Property Pro NG
3.0,,10000000.0,Wuse,Property Pro NG
4.0,Duplex,25000000.0,Maitama,Property Pro NG
5.0,Duplex,6000000.0,Lugbe,Property Pro NG
1.0,Apartment,2500000.0,Lokogoma,Property Pro NG
1.0,Apartment,2500000.0,Lokogoma,Property Pro NG
,,30000000.0,Wuse,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
,Apartment,800000.0,Gwarinpa,Property Pro NG
4.0,Duplex,40000000.0,Asokoro,Property Pro NG
4.0,Duplex,16000000.0,Asokoro,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
,Apartment,1700000.0,Gwarinpa,Property Pro NG
4.0,Duplex,16000000.0,Guzape,Property Pro NG
4.0,Duplex,18000000.0,Utako,Property Pro NG
5.0,Duplex,10000000.0,Idu,Property Pro NG
4.0,Duplex,35000000.0,Gwarinpa,Property Pro NG
6.0,Duplex,50000000.0,Asokoro,Property Pro NG
,,4500000.0,Jabi,Property Pro NG
,,130000000.0,Wuse,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,13000000.0,Guzape,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,11000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,5500000.0,Life Camp,Property Pro NG
1.0,Apartment,1000000.0,Gwarinpa,Property Pro NG
,,300000000.0,Utako,Property Pro NG
1.0,Apartment,3000000.0,Gwarinpa,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
,,12000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Life Camp,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,3000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,18000000.0,Guzape,Property Pro NG
2.0,Apartment,5000000.0,Garki,Property Pro NG
4.0,Apartment,8000000.0,Gwarinpa,Property Pro NG
1.0,Apartment,4000000.0,Jahi,Property Pro NG
,Apartment,1500000.0,Life Camp,Property Pro NG
,,2600000.0,Asokoro,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
5.0,Duplex,25000000.0,Guzape,Property Pro NG
2.0,Apartment,6500000.0,Mabushi,Property Pro NG
,Apartment,1200000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,,1100000.0,Gwarinpa,Property Pro NG
,Apartment,3000000.0,Asokoro,Property Pro NG
,Apartment,2000000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,Apartment,1800000.0,Wuye,Property Pro NG
,,2000000.0,Wuye,Property Pro NG
2.0,Apartment,4000000.0,Gwarinpa,Property Pro NG
,Apartment,2500000.0,Wuse,Property Pro NG
3.0,Apartment,4500000.0,Life Camp,Property Pro NG
,Apartment,2000000.0,Wuse,Property Pro NG
,Apartment,1700000.0,Wuye,Property Pro NG
,,1800000.0,Wuse,Property Pro NG
2.0,Apartment,4000000.0,Idu,Property Pro NG
,Apartment,2000000.0,Wuye,Property Pro NG
1.0,Apartment,3500000.0,Wuse,Property Pro NG
1.0,Apartment,3000000.0,Life Camp,Property Pro NG
,,15000000.0,Garki,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
3.0,Apartment,8000000.0,Wuye,Property Pro NG
4.0,Duplex,9000000.0,Idu,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
6.0,Duplex,700000009.0,Life Camp,Property Pro NG
,Apartment,1700000.0,Gwarinpa,Property Pro NG
4.0,Duplex,13000000.0,Guzape,Property Pro NG
,Apartment,1600000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Wuse,Property Pro NG
3.0,Apartment,10000000.0,Garki,Property Pro NG
,Apartment,1600000.0,Gwarinpa,Property Pro NG
,Apartment,1700000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Wuse,Property Pro NG
4.0,Duplex,20000000.0,Guzape,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
4.0,Duplex,4500000.0,Life Camp,Property Pro NG
,,1300000.0,Gwarinpa,Property Pro NG
4.0,Duplex,8000000.0,Garki,Property Pro NG
4.0,Duplex,13000000.0,Asokoro,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
6.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Apartment,10000000.0,Garki,Property Pro NG
4.0,Duplex,15000000.0,Asokoro,Property Pro NG
1.0,Apartment,8000000.0,Asokoro,Property Pro NG
3.0,Apartment,6000000.0,Kaura,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,,5000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,10000000.0,Guzape,Property Pro NG
4.0,Duplex,15000000.0,Wuse,Property Pro NG
,,3240000.0,Jabi,Property Pro NG
,,300000000.0,Wuse,Property Pro NG
4.0,Duplex,35000000.0,Wuse,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
4.0,Duplex,15000000.0,Asokoro,Property Pro NG
,Apartment,1200000.0,Gwarinpa,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Wuse,Property Pro NG
,Apartment,1250000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
2.0,Apartment,6500000.0,Wuye,Property Pro NG
2.0,Bungalow,3500000.0,Gwarinpa,Property Pro NG
3.0,Bungalow,8000000.0,Life Camp,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,Apartment,1200000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
3.0,Apartment,5000000.0,Katampe,Property Pro NG
7.0,Duplex,130000000.0,Asokoro,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,,2300000.0,Asokoro,Property Pro NG
2.0,Apartment,6500000.0,Life Camp,Property Pro NG
,Apartment,1800000.0,Gwarinpa,Property Pro NG
,,1900000.0,Mabushi,Property Pro NG
,Apartment,3500000.0,Garki,Property Pro NG
,,3500000.0,Guzape,Property Pro NG
,Apartment,2000000.0,Wuye,Property Pro NG
,Apartment,2900000.0,Garki,Property Pro NG
,Apartment,5000000.0,Asokoro,Property Pro NG
,Apartment,1500000.0,Wuse,Property Pro NG
1.0,Apartment,2000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Wuye,Property Pro NG
,Apartment,2500000.0,Asokoro,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
,,2000000.0,Asokoro,Property Pro NG
2.0,Bungalow,10000000.0,Asokoro,Property Pro NG
5.0,Duplex,25000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,Apartment,1600000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Guzape,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
4.0,Duplex,4500000.0,Life Camp,Property Pro NG
,,1300000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
,,4500000.0,Gwarinpa,Property Pro NG
,,18000000.0,Wuse,Property Pro NG
,,7000000.0,Wuse,Property Pro NG
4.0,Duplex,18000000.0,Guzape,Property Pro NG
4.0,Duplex,19000000.0,Utako,Property Pro NG
,Apartment,1800000.0,Gwarinpa,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Asokoro,Property Pro NG
4.0,Duplex,7500000.0,Life Camp,Property Pro NG
,,7500000.0,Garki,Property Pro NG
4.0,Duplex,12000000.0,Garki,Property Pro NG
3.0,Apartment,10000000.0,Jahi,Property Pro NG
3.0,Apartment,9000000.0,Asokoro,Property Pro NG
2.0,Apartment,7000000.0,Jahi,Property Pro NG
3.0,Apartment,10000000.0,Wuye,Property Pro NG
5.0,Duplex,30000000.0,Maitama,Property Pro NG
3.0,Bungalow,7500000.0,Wuse,Property Pro NG
,,7000000.0,Garki,Property Pro NG
,,30000000.0,Wuse,Property Pro NG
4.0,Duplex,12000000.0,Mabushi,Property Pro NG
,,10000000.0,Wuse,Property Pro NG
,,8000000.0,Wuse,Property Pro NG
4.0,Duplex,12000000.0,Gwarinpa,Property Pro NG
,Apartment,2000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,10000000.0,Garki,Property Pro NG
1.0,Apartment,3500000.0,Utako,Property Pro NG
,,1000000.0,Gwarinpa,Property Pro NG
1.0,Apartment,4500000.0,Utako,Property Pro NG
1.0,Apartment,6000000.0,Maitama,Property Pro NG
3.0,Apartment,7500000.0,Asokoro,Property Pro NG
4.0,Duplex,18000000.0,Guzape,Property Pro NG
3.0,Apartment,7000000.0,Wuse,Property Pro NG
6.0,Duplex,15000000.0,Durumi,Property Pro NG
3.0,Apartment,15000000.0,Maitama,Property Pro NG
3.0,Apartment,5000000.0,Gwarinpa,Property Pro NG
2.0,Apartment,4000000.0,Gwarinpa,Property Pro NG
,Apartment,3500000.0,Asokoro,Property Pro NG
2.0,Apartment,6000000.0,Jahi,Property Pro NG
,Apartment,3000000.0,Garki,Property Pro NG
,Apartment,1700000.0,Wuse,Property Pro NG
,Apartment,2000000.0,Wuse,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Kado,Property Pro NG
,Apartment,800000.0,Gwarinpa,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
2.0,Apartment,4000000.0,Life Camp,Property Pro NG
,Apartment,1500000.0,Wuse,Property Pro NG
,,1700000.0,Wuse,Property Pro NG
,,3570000.0,Jahi,Property Pro NG
,Apartment,2000000.0,Asokoro,Property Pro NG
4.0,Duplex,10000000.0,Garki,Property Pro NG
,Apartment,800000.0,Gwarinpa,Property Pro NG
,Apartment,2000000.0,Life Camp,Property Pro NG
,,2500000.0,Asokoro,Property Pro NG
6.0,Duplex,40000000.0,Asokoro,Property Pro NG
3.0,Apartment,10000000.0,Guzape,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
7.0,Duplex,50000000.0,Maitama,Property Pro NG
4.0,Duplex,35000000.0,Asokoro,Property Pro NG
4.0,Duplex,5000000.0,Life Camp,Property Pro NG
,,1700000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
5.0,Duplex,35000000.0,Asokoro,Property Pro NG
4.0,Duplex,30000000.0,Wuse,Property Pro NG
,Apartment,1200000.0,Gwarinpa,Property Pro NG
4.0,Duplex,20000000.0,Wuye,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
4.0,Duplex,15000000.0,Gwarinpa,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,7000000.0,Wuse,Property Pro NG
4.0,Duplex,15000000.0,Kado,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
,Apartment,1000000.0,Gwarinpa,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
5.0,Duplex,15000000.0,Apo,Property Pro NG
4.0,Duplex,25000000.0,Wuse,Property Pro NG
4.0,Duplex,18000000.0,Jabi,Property Pro NG
4.0,Duplex,15000000.0,Katampe,Property Pro NG
4.0,Duplex,10000000.0,Mabushi,Property Pro NG
3.0,Apartment,5000000.0,Mabushi,Property Pro NG
,,9000000.0,Wuse,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
1.0,Apartment,6000000.0,Asokoro,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,,4000000.0,Gwarinpa,Property Pro NG
,Apartment,1400000.0,Gwarinpa,Property Pro NG
3.0,Apartment,5000000.0,Garki,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
,,1680000.0,Jahi,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,5000000.0,Wuse,Property Pro NG
,Apartment,1500000.0,Life Camp,Property Pro NG
,Apartment,1800000.0,Wuye,Property Pro NG
,Apartment,1500000.0,Jabi,Property Pro NG
,Apartment,2300000.0,Wuye,Property Pro NG
2.0,Apartment,9000000.0,Wuse,Property Pro NG
,Apartment,1800000.0,Wuye,Property Pro NG
,Apartment,2700000.0,Wuye,Property Pro NG
,Apartment,1300000.0,Wuse,Property Pro NG
,Apartment,2500000.0,Wuse,Property Pro NG
,Apartment,2000000.0,Wuye,Property Pro NG
,Apartment,2800000.0,Wuse,Property Pro NG
,Apartment,2200000.0,Wuye,Property Pro NG
,Apartment,2500000.0,Wuye,Property Pro NG
,Apartment,3000000.0,Garki,Property Pro NG
4.0,Duplex,12000000.0,Guzape,Property Pro NG
,,2500000.0,Asokoro,Property Pro NG
,Apartment,2500000.0,Asokoro,Property Pro NG
,,10000000.0,Wuse,Property Pro NG
,Apartment,1500000.0,Gwarinpa,Property Pro NG
,,3500000.0,Guzape,Property Pro NG
2.0,Apartment,10000000.0,Guzape,Property Pro NG
1.0,Apartment,2500000.0,Jabi,Property Pro NG
,Apartment,850000.0,Apo,Property Pro NG
4.0,Duplex,25000000.0,Asokoro,Property Pro NG
3.0,Apartment,10000000.0,Garki,Property Pro NG
4.0,Duplex,7000000.0,Kado,Property Pro NG
,,15000000.0,Wuse,Property Pro NG
,Duplex,120000000.0,Maitama,Property Pro NG
,Apartment,1300000.0,Gwarinpa,Property Pro NG
4.0,Duplex,9000000.0,Jahi,Property Pro NG
4.0,Duplex,25000000.0,Katampe,Property Pro NG
4.0,Duplex,10000000.0,Garki,Property Pro NG
,,99900000.0,Wuse,Property Pro NG
